class_name,domain,channel,mean_over_time,std_over_time,range,argmax_date,argmin_date,n_parcels
horsebeans,DK1,channel_4,0.03694433930848918,0.014293371542043461,0.06367122071727067,2017-08-26,2017-08-23,318
horsebeans,DK1,channel_5,0.04635672723548028,0.015028188636530096,0.06115957555560994,2017-06-22,2017-03-24,318
horsebeans,DK1,channel_6,0.0510583088570898,0.01680172249290513,0.06894508649219594,2017-06-22,2017-03-24,318
horsebeans,DK1,channel_7,0.05382321610910185,0.017073349920317876,0.06998136712939192,2017-06-22,2017-11-26,318
horsebeans,DK1,channel_8,0.03362191927332056,0.010406588185854519,0.0523155025386348,2017-06-22,2017-12-16,318
horsebeans,DK1,channel_9,0.024371334718834285,0.008916732377014099,0.04047314734243755,2017-08-26,2017-12-16,318
winter_triticale,DK1,channel_0,0.040984182195297696,0.01611776661632533,0.07380469913254231,2017-08-26,2017-03-24,389
winter_triticale,DK1,channel_1,0.03666090984998863,0.015391693380323958,0.07043685967128076,2017-08-26,2017-03-24,389
winter_triticale,DK1,channel_2,0.03692466362481485,0.017145523809020225,0.07863336058810727,2017-08-26,2017-03-24,389
winter_triticale,DK1,channel_3,0.05290337272112262,0.015279241793047784,0.06332344653063807,2017-07-17,2017-10-30,389
winter_triticale,DK1,channel_4,0.040400288058305416,0.016076522047540214,0.07051983721054023,2017-08-26,2017-11-06,389
winter_triticale,DK1,channel_5,0.04992091494129288,0.014931914626639758,0.06515981094974913,2017-08-26,2017-08-23,389
winter_triticale,DK1,channel_6,0.054802890263281924,0.015966580493283478,0.06781876818213069,2017-08-26,2017-10-30,389
winter_triticale,DK1,channel_7,0.057662129235464925,0.016120996434949478,0.06793599578651377,2017-08-26,2017-10-30,389
winter_triticale,DK1,channel_8,0.035177723704221356,0.010711331575792328,0.057638029744821344,2017-08-26,2017-12-16,389
winter_triticale,DK1,channel_9,0.02493293844393121,0.00826234823361574,0.043946546187884426,2017-08-26,2017-12-16,389
spring_wheat,DK1,channel_0,0.03865672924061104,0.013812407397203338,0.058891023097593094,2017-08-26,2017-08-23,311
spring_wheat,DK1,channel_1,0.03446736892077106,0.0133386332644649,0.05645294537937387,2017-08-26,2017-03-24,311
spring_wheat,DK1,channel_2,0.034786865947936216,0.014544083311030024,0.06170148564663622,2017-08-26,2017-11-06,311
spring_wheat,DK1,channel_3,0.04977107229553594,0.01452236015660833,0.05963577486896857,2017-07-02,2017-03-24,311
spring_wheat,DK1,channel_4,0.03793735258839078,0.01386589707626064,0.05720107588036784,2017-08-26,2017-08-23,311
spring_wheat,DK1,channel_5,0.046747572435549695,0.014069344924810118,0.056649618514758665,2017-06-22,2017-03-24,311
spring_wheat,DK1,channel_6,0.051470818501340866,0.015396453641895057,0.06503847940933014,2017-06-22,2017-03-24,311
spring_wheat,DK1,channel_7,0.054340580137969524,0.01550943900003758,0.0658088567420511,2017-06-22,2017-03-24,311
spring_wheat,DK1,channel_8,0.034240374577814835,0.010000635373707956,0.04861068473790133,2017-06-22,2017-12-16,311
spring_wheat,DK1,channel_9,0.02459422107624526,0.008350070652314346,0.03722861022293166,2017-08-26,2017-12-16,311
spring_triticale,DK1,channel_0,0.03992821090638046,0.014835358722113915,0.06920229001314754,2017-08-26,2017-03-24,36
spring_triticale,DK1,channel_1,0.03561206423988564,0.0142368142981184,0.0667416363018374,2017-08-26,2017-03-24,36
spring_triticale,DK1,channel_2,0.035604151154178136,0.01574195424879254,0.07274343232462452,2017-08-26,2017-11-06,36
spring_triticale,DK1,channel_3,0.05221710406899064,0.015051328312864189,0.06286990261104626,2017-08-26,2017-03-24,36
spring_triticale,DK1,channel_4,0.03923751997099981,0.014870869105522778,0.0670815619748382,2017-08-26,2017-10-30,36
spring_triticale,DK1,channel_5,0.049187108145027136,0.014526628058381886,0.06511769145567214,2017-08-26,2017-03-24,36
spring_triticale,DK1,channel_6,0.05407122434023193,0.01570955493759131,0.06827215616287378,2017-08-26,2017-03-24,36
spring_triticale,DK1,channel_7,0.05711791847290394,0.015831556613953197,0.06818935421867126,2017-08-26,2017-03-24,36
spring_triticale,DK1,channel_8,0.03617827482105865,0.010556114953611171,0.05747172152176528,2017-08-26,2017-12-16,36
spring_triticale,DK1,channel_9,0.026090251998715366,0.008927164318555225,0.04626530983504888,2017-08-26,2017-12-16,36
spring_rye,DK1,channel_0,0.0394480853131171,0.016106138693022777,0.06576680230040403,2017-08-26,2017-07-19,45
spring_rye,DK1,channel_1,0.03559416964912396,0.015402222344324151,0.0628400290904292,2017-08-26,2017-03-24,45
spring_rye,DK1,channel_2,0.03478274760145425,0.017441306164685984,0.0701644180307836,2017-08-26,2017-11-06,45
spring_rye,DK1,channel_3,0.05718421766616308,0.013971409848986979,0.06484868010212029,2017-07-02,2017-03-11,45
spring_rye,DK1,channel_4,0.039342562165593516,0.016220497945715697,0.06578229694463568,2017-07-02,2017-11-06,45
spring_rye,DK1,channel_5,0.05312576824120589,0.01426235152634194,0.06507699623936161,2017-07-02,2017-03-24,45
spring_rye,DK1,channel_6,0.05907952877520843,0.01484322334436201,0.0668889731107526,2017-07-02,2017-03-24,45
spring_rye,DK1,channel_7,0.06247896878408176,0.014904326529240331,0.06574777571108574,2017-07-02,2017-03-11,45
spring_rye,DK1,channel_8,0.03522187814826525,0.012614130354670489,0.062365898888813415,2017-09-25,2017-12-16,45
spring_rye,DK1,channel_9,0.0247089501227785,0.010479261648034466,0.04930001296630573,2017-09-25,2017-12-16,45
spring_rapeseed,DK1,channel_0,0.04114474292218529,0.018919320334060533,0.08096436786182604,2017-08-26,2017-07-19,14
spring_rapeseed,DK1,channel_1,0.03716371136607839,0.018266835426200733,0.07490555623109273,2017-08-26,2017-07-19,14
spring_rapeseed,DK1,channel_2,0.037784872339516905,0.0202784659950141,0.0845646428606573,2017-08-26,2017-07-19,14
spring_rapeseed,DK1,channel_3,0.05283117487455898,0.020258715920278517,0.077364861759588,2017-08-06,2017-03-11,14
spring_rapeseed,DK1,channel_4,0.04130803514177069,0.019547738376756732,0.07605769398608153,2017-08-26,2017-10-27,14
spring_rapeseed,DK1,channel_5,0.05017313807015296,0.02001729565635337,0.07816496647112749,2017-08-26,2017-03-11,14
spring_rapeseed,DK1,channel_6,0.0546177596488535,0.021299223713759592,0.08267922672131711,2017-08-26,2017-03-11,14
spring_rapeseed,DK1,channel_7,0.05752585404088124,0.021369669990001002,0.08298118147859895,2017-08-26,2017-03-11,14
spring_rapeseed,DK1,channel_8,0.03494190748337339,0.012657053823561708,0.05881882317807306,2017-04-03,2017-12-16,14
spring_rapeseed,DK1,channel_9,0.025738424241220297,0.010743415777747125,0.051118241156537146,2017-04-03,2017-12-16,14
winter_oat,DK1,channel_0,0.0450324100033532,0.03130389576873629,0.11640396579392821,2017-06-22,2017-06-19,1
winter_oat,DK1,channel_1,0.04042338215325091,0.030739097929473002,0.11501927421367544,2017-03-21,2017-06-19,1
winter_oat,DK1,channel_2,0.04110967009178988,0.03499190268428963,0.14000941404062778,2017-03-21,2017-06-19,1
winter_oat,DK1,channel_3,0.056357086079882664,0.03205356144234583,0.14173898537849489,2017-03-21,2017-09-12,1
winter_oat,DK1,channel_4,0.04495255627908254,0.03437803187250357,0.14663170023004918,2017-03-21,2017-06-19,1
winter_oat,DK1,channel_5,0.05412072671539408,0.03326463349686142,0.15047205982571094,2017-03-21,2017-09-12,1
winter_oat,DK1,channel_6,0.058646998742374085,0.034141201649387,0.1557789666021391,2017-03-21,2017-09-12,1
winter_oat,DK1,channel_7,0.06178171063980561,0.03470792738001429,0.16142971862622252,2017-03-21,2017-09-12,1
winter_oat,DK1,channel_8,0.03898140707081589,0.023368050131627956,0.11006591121576903,2017-03-21,2017-12-16,1
winter_oat,DK1,channel_9,0.027823980915678583,0.01907796032887848,0.08264997484847661,2017-03-21,2017-06-19,1
meadow,FR2,channel_0,0.030798177784328314,0.015223917602232928,0.06512020472482537,2017-07-13,2017-04-12,52537
meadow,FR2,channel_1,0.028605217379178982,0.014203997574234588,0.061010577286956184,2017-07-13,2017-04-12,52537
meadow,FR2,channel_2,0.02751114362136593,0.015916975186344252,0.06826022226793559,2017-07-13,2017-04-12,52537
meadow,FR2,channel_3,0.051928029819673815,0.013323836103614147,0.06350417201520978,2017-05-19,2017-07-16,52537
meadow,FR2,channel_4,0.032190223191693124,0.014868555390081093,0.06373325675325622,2017-07-13,2017-10-14,52537
meadow,FR2,channel_5,0.04665627176093911,0.01299793278198149,0.06298203334530049,2017-05-19,2017-07-16,52537
meadow,FR2,channel_6,0.05323103717864802,0.013518651885305499,0.06491973950306136,2017-05-19,2017-07-16,52537
meadow,FR2,channel_7,0.05732114207720095,0.013476117309596117,0.06293866980597679,2017-05-19,2017-07-16,52537
meadow,FR2,channel_8,0.03639444940829781,0.0104805395708206,0.04931774790517886,2017-07-13,2017-12-28,52537
meadow,FR2,channel_9,0.02354850855087454,0.009177276315149543,0.04145411546955299,2017-07-13,2017-04-12,52537
unknown,FR2,channel_0,0.02899953604600012,0.014329224368107409,0.06479053712552091,2017-07-13,2017-04-12,9510
unknown,FR2,channel_1,0.026968071736698497,0.0133197325014584,0.06105106474383486,2017-07-13,2017-11-13,9510
unknown,FR2,channel_2,0.026800707317630935,0.014348833889350395,0.06590571918897076,2017-07-13,2017-11-13,9510
unknown,FR2,channel_3,0.04432435192282577,0.0142131542055004,0.0629784405874449,2017-07-13,2017-11-13,9510
unknown,FR2,channel_4,0.030369288889810473,0.01398330172785909,0.06437162573860022,2017-07-13,2017-11-13,9510
unknown,FR2,channel_5,0.04074188005610431,0.013781340114070052,0.06233978091003802,2017-07-13,2017-11-13,9510
unknown,FR2,channel_6,0.045754598644637996,0.014493522507665111,0.06493745974022744,2017-07-13,2017-11-13,9510
unknown,FR2,channel_7,0.04886782673166072,0.014775759887920195,0.06535473481162955,2017-07-13,2017-11-13,9510
unknown,FR2,channel_8,0.033919386624025404,0.01100913231705661,0.05107338997707574,2017-07-13,2017-12-28,9510
unknown,FR2,channel_9,0.023272019971360414,0.008873577049211535,0.04191523595065609,2017-07-03,2017-12-08,9510
corn,FR2,channel_0,0.03230137244161309,0.014880306163019063,0.0648799753144536,2017-07-13,2017-07-16,19088
corn,FR2,channel_1,0.030184190188032804,0.013839375850343002,0.06134968376903546,2017-07-13,2017-07-16,19088
corn,FR2,channel_2,0.030243019599750044,0.015181761013434878,0.0666942016189608,2017-07-13,2017-07-16,19088
corn,FR2,channel_3,0.04974222908728183,0.013175921326924004,0.06318434489921705,2017-07-13,2017-11-13,19088
corn,FR2,channel_4,0.033758323543240036,0.014562362188282232,0.06595051118850326,2017-07-13,2017-07-16,19088
corn,FR2,channel_5,0.04532918437964433,0.012961029643022632,0.061043404641437315,2017-07-13,2017-11-13,19088
corn,FR2,channel_6,0.05150244616839077,0.013421300458045553,0.06472401406744639,2017-07-13,2017-11-13,19088
corn,FR2,channel_7,0.05460731355005467,0.013563966340092277,0.06562899691885035,2017-07-13,2017-11-13,19088
corn,FR2,channel_8,0.03692266808119647,0.010352008351223125,0.04678596052724915,2017-07-13,2017-11-28,19088
corn,FR2,channel_9,0.025851128704937377,0.009102998298184872,0.039370772426722295,2017-07-13,2017-07-16,19088
winter_barley,FR2,channel_0,0.03193265315323451,0.01525376952755834,0.06416444747834195,2017-07-13,2017-04-12,4083
winter_barley,FR2,channel_1,0.02992519457518011,0.01422963481141764,0.06085675051605093,2017-07-13,2017-04-12,4083
winter_barley,FR2,channel_2,0.029771736766341147,0.016040852115525975,0.06865712888234578,2017-07-13,2017-04-12,4083
winter_barley,FR2,channel_3,0.05178821721086638,0.013476273931673766,0.06150764849058513,2017-05-19,2017-07-16,4083
winter_barley,FR2,channel_4,0.03374129826826403,0.015009331457954602,0.06521020088414492,2017-07-13,2017-04-12,4083
winter_barley,FR2,channel_5,0.04694483009605463,0.012718452342248537,0.058328369970551686,2017-05-19,2017-06-21,4083
winter_barley,FR2,channel_6,0.05350120896412978,0.013623128596896085,0.06251610526826291,2017-05-19,2017-07-16,4083
winter_barley,FR2,channel_7,0.05687296252222529,0.013608472419442652,0.06103224319063145,2017-05-19,2017-07-16,4083
winter_barley,FR2,channel_8,0.03597321331081131,0.011698399453848018,0.051679594072948934,2017-07-13,2017-04-12,4083
winter_barley,FR2,channel_9,0.024628590381404764,0.010426154935065612,0.04507661179750636,2017-07-03,2017-04-12,4083
winter_wheat,FR2,channel_0,0.030803330170972597,0.014887995987951385,0.06464435702311078,2017-07-13,2017-04-12,20990
winter_wheat,FR2,channel_1,0.028574881002107436,0.0139785999017649,0.06192918467485616,2017-07-13,2017-04-12,20990
winter_wheat,FR2,channel_2,0.028543400390249173,0.015524324258731903,0.06837849224251055,2017-07-13,2017-04-12,20990
winter_wheat,FR2,channel_3,0.047843807563618536,0.013404971221616024,0.061464515685728735,2017-05-19,2017-07-16,20990
winter_wheat,FR2,channel_4,0.03194929599893087,0.014858738590375018,0.06676261972890121,2017-07-13,2017-04-12,20990
winter_wheat,FR2,channel_5,0.04344641897426422,0.013069393835595937,0.0587402575608741,2017-07-13,2017-06-21,20990
winter_wheat,FR2,channel_6,0.049492694606868774,0.013603496626278667,0.06286362379069949,2017-05-19,2017-07-16,20990
winter_wheat,FR2,channel_7,0.052548744226380784,0.01367768262544007,0.0613177097972197,2017-05-19,2017-07-16,20990
winter_wheat,FR2,channel_8,0.03434000031357252,0.011874969401483481,0.05331931813072193,2017-07-13,2017-04-12,20990
winter_wheat,FR2,channel_9,0.02371404970076281,0.010265614380564843,0.044327370609842265,2017-07-03,2017-04-12,20990
winter_rapeseed,FR2,channel_0,0.031817311016564875,0.015090798022827754,0.06217844583112235,2017-07-13,2017-04-12,3809
winter_rapeseed,FR2,channel_1,0.03009767941069462,0.013866395566560526,0.05778277124836234,2017-07-13,2017-11-13,3809
winter_rapeseed,FR2,channel_2,0.030051215097784658,0.015297425603159614,0.062302548221381114,2017-07-13,2017-04-12,3809
winter_rapeseed,FR2,channel_3,0.050918725111108086,0.01635927249866278,0.07321613847969292,2017-05-19,2017-11-13,3809
winter_rapeseed,FR2,channel_4,0.0341006830921966,0.014530198516751466,0.0613794745182315,2017-07-13,2017-11-13,3809
winter_rapeseed,FR2,channel_5,0.046923824751921445,0.014935518366250955,0.06930718559667885,2017-05-19,2017-11-13,3809
winter_rapeseed,FR2,channel_6,0.05271719778002973,0.016610763114156997,0.07482302072574759,2017-05-19,2017-11-13,3809
winter_rapeseed,FR2,channel_7,0.05576721244616888,0.016804722252394277,0.07539022585525057,2017-05-19,2017-11-13,3809
winter_rapeseed,FR2,channel_8,0.034664594083612756,0.011764896649822143,0.051849958398581045,2017-07-13,2017-04-12,3809
winter_rapeseed,FR2,channel_9,0.024050201670619983,0.010237151109891283,0.04345920860165618,2017-07-13,2017-04-12,3809
horsebeans,FR2,channel_0,0.031722419821049654,0.015176334874653573,0.06386214123394557,2017-05-19,2017-04-12,462
horsebeans,FR2,channel_1,0.029454478714642882,0.014168308304019595,0.05886299665471127,2017-05-19,2017-06-21,462
horsebeans,FR2,channel_2,0.029405241330041076,0.015457191058653065,0.06334811770475596,2017-05-19,2017-04-12,462
horsebeans,FR2,channel_3,0.047107712644508234,0.015430475620538626,0.07448614833460707,2017-05-19,2017-07-16,462
horsebeans,FR2,channel_4,0.03289478309694764,0.01485877345557512,0.06324772037816614,2017-05-19,2017-11-13,462
horsebeans,FR2,channel_5,0.04387658350965966,0.014691921186268353,0.07213760709652337,2017-05-19,2017-07-16,462
horsebeans,FR2,channel_6,0.048918287629103455,0.01567970543656732,0.07604759236229286,2017-05-19,2017-07-16,462
