run_name,source,target,seed,true_class,pred_class,count
DK1_to_AT1_seed1,DK1,AT1,1,meadow,winter_rapeseed,3
DK1_to_AT1_seed1,DK1,AT1,1,meadow,winter_rye,10
DK1_to_AT1_seed1,DK1,AT1,1,meadow,winter_triticale,2
DK1_to_AT1_seed1,DK1,AT1,1,meadow,winter_wheat,18
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,corn,1
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,meadow,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,spring_barley,59
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,spring_peas,1
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,winter_barley,4
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,winter_rapeseed,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,winter_rye,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,winter_triticale,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_barley,winter_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,corn,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,meadow,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,spring_barley,100
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,spring_peas,1
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,winter_barley,5
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,winter_rapeseed,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,winter_rye,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,winter_triticale,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_oat,winter_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,corn,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,meadow,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,spring_barley,9
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,winter_barley,4
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,winter_rapeseed,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,winter_rye,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,winter_triticale,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_peas,winter_wheat,1
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,corn,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,meadow,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,spring_barley,17
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,spring_wheat,1
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,winter_barley,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,winter_rapeseed,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,winter_rye,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,winter_triticale,0
DK1_to_AT1_seed1,DK1,AT1,1,spring_wheat,winter_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,corn,10
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,meadow,24
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,spring_barley,10
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,winter_barley,872
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,winter_rapeseed,1
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,winter_rye,1
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,winter_triticale,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_barley,winter_wheat,1
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,corn,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,meadow,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,spring_barley,2
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,winter_barley,126
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,winter_rapeseed,72
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,winter_rye,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,winter_triticale,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rapeseed,winter_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,corn,2
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,meadow,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,spring_barley,18
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,winter_barley,65
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,winter_rapeseed,3
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,winter_rye,11
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,winter_triticale,16
DK1_to_AT1_seed1,DK1,AT1,1,winter_rye,winter_wheat,5
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,corn,2
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,meadow,8
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,spring_barley,34
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,winter_barley,143
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,winter_rapeseed,3
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,winter_rye,9
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,winter_triticale,70
DK1_to_AT1_seed1,DK1,AT1,1,winter_triticale,winter_wheat,31
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,corn,1
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,meadow,6
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,spring_barley,110
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,spring_wheat,1
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,winter_barley,754
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,winter_rapeseed,0
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,winter_rye,8
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,winter_triticale,137
DK1_to_AT1_seed1,DK1,AT1,1,winter_wheat,winter_wheat,309
DK1_to_AT1_seed2,DK1,AT1,2,corn,corn,1870
DK1_to_AT1_seed2,DK1,AT1,2,corn,horsebeans,7
DK1_to_AT1_seed2,DK1,AT1,2,corn,meadow,3
DK1_to_AT1_seed2,DK1,AT1,2,corn,spring_barley,117
DK1_to_AT1_seed2,DK1,AT1,2,corn,spring_oat,11
DK1_to_AT1_seed2,DK1,AT1,2,corn,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,corn,spring_wheat,1
DK1_to_AT1_seed2,DK1,AT1,2,corn,winter_barley,1
DK1_to_AT1_seed2,DK1,AT1,2,corn,winter_rapeseed,1
DK1_to_AT1_seed2,DK1,AT1,2,corn,winter_rye,0
DK1_to_AT1_seed2,DK1,AT1,2,corn,winter_triticale,0
DK1_to_AT1_seed2,DK1,AT1,2,corn,winter_wheat,2
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,corn,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,horsebeans,6
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,meadow,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,spring_barley,76
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,winter_barley,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,winter_rapeseed,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,winter_rye,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,winter_triticale,0
DK1_to_AT1_seed2,DK1,AT1,2,horsebeans,winter_wheat,19
DK1_to_AT1_seed2,DK1,AT1,2,meadow,corn,24
DK1_to_AT1_seed2,DK1,AT1,2,meadow,horsebeans,2
DK1_to_AT1_seed2,DK1,AT1,2,meadow,meadow,3382
DK1_to_AT1_seed2,DK1,AT1,2,meadow,spring_barley,217
DK1_to_AT1_seed2,DK1,AT1,2,meadow,spring_oat,4
DK1_to_AT1_seed2,DK1,AT1,2,meadow,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,meadow,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,meadow,winter_barley,4
DK1_to_AT1_seed2,DK1,AT1,2,meadow,winter_rapeseed,9
DK1_to_AT1_seed2,DK1,AT1,2,meadow,winter_rye,5
DK1_to_AT1_seed2,DK1,AT1,2,meadow,winter_triticale,1
DK1_to_AT1_seed2,DK1,AT1,2,meadow,winter_wheat,6
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,corn,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,horsebeans,1
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,meadow,2
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,spring_barley,41
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,winter_barley,2
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,winter_rapeseed,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,winter_rye,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,winter_triticale,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_barley,winter_wheat,3
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,corn,1
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,horsebeans,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,meadow,3
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,spring_barley,108
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,spring_peas,2
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,spring_wheat,3
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,winter_barley,2
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,winter_rapeseed,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,winter_rye,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,winter_triticale,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_oat,winter_wheat,8
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,corn,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,horsebeans,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,meadow,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,spring_barley,7
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,spring_peas,2
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,winter_barley,2
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,winter_rapeseed,2
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,winter_rye,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,winter_triticale,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_peas,winter_wheat,1
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,corn,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,horsebeans,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,meadow,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,spring_barley,7
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,winter_barley,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,winter_rapeseed,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,winter_rye,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,winter_triticale,0
DK1_to_AT1_seed2,DK1,AT1,2,spring_wheat,winter_wheat,5
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,corn,2
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,horsebeans,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,meadow,35
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,spring_barley,14
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,winter_barley,891
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,winter_rapeseed,2
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,winter_rye,10
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,winter_triticale,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_barley,winter_wheat,9
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,corn,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,horsebeans,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,meadow,4
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,spring_barley,1
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,winter_barley,32
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,winter_rapeseed,166
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,winter_rye,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,winter_triticale,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rapeseed,winter_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,corn,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,horsebeans,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,meadow,2
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,spring_barley,13
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,winter_barley,24
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,winter_rapeseed,2
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,winter_rye,24
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,winter_triticale,11
DK1_to_AT1_seed2,DK1,AT1,2,winter_rye,winter_wheat,37
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,corn,1
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,horsebeans,1
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,meadow,6
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,spring_barley,18
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,spring_peas,1
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,winter_barley,63
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,winter_rapeseed,14
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,winter_rye,12
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,winter_triticale,24
DK1_to_AT1_seed2,DK1,AT1,2,winter_triticale,winter_wheat,158
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,corn,2
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,horsebeans,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,meadow,2
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,spring_barley,87
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,spring_oat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,spring_peas,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,spring_wheat,0
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,winter_barley,197
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,winter_rapeseed,1
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,winter_rye,6
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,winter_triticale,36
DK1_to_AT1_seed2,DK1,AT1,2,winter_wheat,winter_wheat,913
DK1_to_FR1_seed1,DK1,FR1,1,corn,corn,432
DK1_to_FR1_seed1,DK1,FR1,1,corn,horsebeans,11
DK1_to_FR1_seed1,DK1,FR1,1,corn,meadow,15
DK1_to_FR1_seed1,DK1,FR1,1,corn,spring_barley,248
DK1_to_FR1_seed1,DK1,FR1,1,corn,spring_oat,283
DK1_to_FR1_seed1,DK1,FR1,1,corn,spring_peas,2
DK1_to_FR1_seed1,DK1,FR1,1,corn,spring_wheat,291
DK1_to_FR1_seed1,DK1,FR1,1,corn,winter_barley,3
DK1_to_FR1_seed1,DK1,FR1,1,corn,winter_rapeseed,0
DK1_to_FR1_seed1,DK1,FR1,1,corn,winter_rye,0
DK1_to_FR1_seed1,DK1,FR1,1,corn,winter_triticale,0
DK1_to_FR1_seed1,DK1,FR1,1,corn,winter_wheat,21
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,corn,12
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,horsebeans,3
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,meadow,15
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,spring_barley,73
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,spring_oat,2
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,spring_peas,4
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,spring_wheat,2
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,winter_barley,17
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,winter_rapeseed,2
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,winter_rye,1
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,winter_triticale,0
DK1_to_FR1_seed1,DK1,FR1,1,horsebeans,winter_wheat,11
DK1_to_FR1_seed1,DK1,FR1,1,meadow,corn,113
DK1_to_FR1_seed1,DK1,FR1,1,meadow,horsebeans,6
DK1_to_FR1_seed1,DK1,FR1,1,meadow,meadow,2106
DK1_to_FR1_seed1,DK1,FR1,1,meadow,spring_barley,471
DK1_to_FR1_seed1,DK1,FR1,1,meadow,spring_oat,18
DK1_to_FR1_seed1,DK1,FR1,1,meadow,spring_peas,17
DK1_to_FR1_seed1,DK1,FR1,1,meadow,spring_wheat,14
DK1_to_FR1_seed1,DK1,FR1,1,meadow,winter_barley,101
DK1_to_FR1_seed1,DK1,FR1,1,meadow,winter_rapeseed,20
DK1_to_FR1_seed1,DK1,FR1,1,meadow,winter_rye,8
DK1_to_FR1_seed1,DK1,FR1,1,meadow,winter_triticale,8
DK1_to_FR1_seed1,DK1,FR1,1,meadow,winter_wheat,147
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,corn,2
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,horsebeans,1
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,meadow,8
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,spring_barley,13
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,spring_oat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,spring_peas,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,spring_wheat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,winter_barley,27
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,winter_rapeseed,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,winter_rye,2
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,winter_triticale,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_barley,winter_wheat,3
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,corn,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,horsebeans,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,meadow,4
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,spring_barley,2
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,spring_oat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,spring_peas,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,spring_wheat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,winter_barley,4
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,winter_rapeseed,1
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,winter_rye,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,winter_triticale,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_oat,winter_wheat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,corn,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,horsebeans,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,meadow,3
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,spring_barley,26
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,spring_oat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,spring_peas,1
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,spring_wheat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,winter_barley,15
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,winter_rapeseed,34
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,winter_rye,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,winter_triticale,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_peas,winter_wheat,1
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,corn,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,horsebeans,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,meadow,2
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,spring_barley,1
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,spring_oat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,spring_peas,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,spring_wheat,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,winter_barley,7
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,winter_rapeseed,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,winter_rye,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,winter_triticale,0
DK1_to_FR1_seed1,DK1,FR1,1,spring_wheat,winter_wheat,1
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,corn,11
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,horsebeans,0
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,meadow,101
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,spring_barley,176
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,spring_oat,4
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,spring_peas,0
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,spring_wheat,0
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,winter_barley,482
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,winter_rapeseed,2
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,winter_rye,9
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,winter_triticale,2
DK1_to_FR1_seed1,DK1,FR1,1,winter_barley,winter_wheat,25
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,corn,4
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,horsebeans,0
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,meadow,23
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,spring_barley,77
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,spring_oat,0
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,spring_peas,0
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,spring_wheat,0
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,winter_barley,147
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,winter_rapeseed,260
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,winter_rye,5
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,winter_triticale,0
DK1_to_FR1_seed1,DK1,FR1,1,winter_rapeseed,winter_wheat,6
DK1_to_FR1_seed1,DK1,FR1,1,winter_rye,corn,0
